Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
20716.0,20149.0,20716.0,20716.0,20716.0,20716.0,20716.0,20177.0,20716.0,20716.0,20716.0,20142.0,20716.0,20716.0,20248.0
0.2915353498271867,27518.993696957667,0.6197774522108515,224717.57902104652,0.6352503492131686,0.05596155771432709,5.300347557443522,663341.0613074292,0.1935209982622128,-7.671680343695694,0.09645600502027418,135942190.38298082,120.63833993048851,0.5298533240007725,93937821.13329712
0.2862988163849695,193234.68935062236,0.16527238893983934,124790.5426099814,0.21414683000068951,0.19326203308365927,3.576448544308241,1789324.2482217227,0.16853090141034385,4.63274857700141,0.11196002833219373,244132077.8238472,29.579017547851713,0.2454408088266608,274644322.0046201
1.11e-06,0.0,0.0,30985.0,2.03e-05,0.0,0.0,0.0,0.0145,-46.251,0.0,6574.0,0.0,0.0,0.0
0.00162,9.0,0.319,133707.75,0.22,0.0,0.0,700.4000000000002,0.058374999999999996,-15.8895,0.0278,2635165.0,78.43050000000001,0.119,46764.8
0.193,3277.0,0.637,213284.5,0.666,2.405e-06,5.0,124481.0,0.125,-6.536,0.0505,49682981.5,119.965,0.537,14501095.0
0.885,101037.59999999974,0.861,335837.0,0.929,0.58,11.0,3007155.0000000033,0.573,-3.199,0.324,578121767.2,174.79399999999998,0.921,433423046.7999978
0.996,16083138.0,0.975,4676058.0,1.0,1.0,11.0,50788652.0,1.0,0.92,0.964,3386520288.0,243.372,0.993,8079649362.0
2.0,569.0,2.0,2.0,2.0,2.0,2.0,541.0,2.0,2.0,2.0,576.0,2.0,2.0,470.0
